,date,ticker,variable,value
3416,2018-09-20,AMZN,low,1932.25
3417,2018-09-20,FB,low,164.4722
3418,2018-09-20,GOOG,low,1173.36
3419,2018-09-20,NFLX,low,363.17
3420,2018-09-21,AAPL,low,215.6097
3421,2018-09-21,AMZN,low,1910.5
3422,2018-09-21,FB,low,162.81
3423,2018-09-21,GOOG,low,1166.04
3424,2018-09-21,NFLX,low,360.74
3425,2018-09-24,AAPL,low,214.9548
3426,2018-09-24,AMZN,low,1865.0
3427,2018-09-24,FB,low,160.88
3428,2018-09-24,GOOG,low,1146.91
3429,2018-09-24,NFLX,low,354.33
3430,2018-09-25,AAPL,low,218.001
3431,2018-09-25,AMZN,low,1938.85
3432,2018-09-25,FB,low,161.15
3433,2018-09-25,GOOG,low,1168.0
3434,2018-09-25,NFLX,low,364.492
3435,2018-09-26,AAPL,low,218.0606
3436,2018-09-26,AMZN,low,1961.52
3437,2018-09-26,FB,low,164.21
3438,2018-09-26,GOOG,low,1174.77
3439,2018-09-26,NFLX,low,370.88
3440,2018-09-27,AAPL,low,221.8113
3441,2018-09-27,AMZN,low,1988.58
3442,2018-09-27,FB,low,167.21
3443,2018-09-27,GOOG,low,1183.63
3444,2018-09-27,NFLX,low,376.0
3445,2018-09-28,AAPL,low,222.2876
3446,2018-09-28,AMZN,low,1996.46
3447,2018-09-28,FB,low,162.56
3448,2018-09-28,GOOG,low,1184.5
3449,2018-09-28,NFLX,low,373.73
3450,2018-10-01,AAPL,low,224.5996
3451,2018-10-01,AMZN,low,2003.6
3452,2018-10-01,FB,low,161.26
3453,2018-10-01,GOOG,low,1190.3
3454,2018-10-01,NFLX,low,375.59
3455,2018-10-02,AAPL,low,224.8774
3456,2018-10-02,AMZN,low,1965.77
3457,2018-10-02,FB,low,158.67
3458,2018-10-02,GOOG,low,1186.63
3459,2018-10-02,NFLX,low,373.83
3460,2018-10-03,AAPL,low,228.0031
3461,2018-10-03,AMZN,low,1949.81
3462,2018-10-03,FB,low,159.53
3463,2018-10-03,GOOG,low,1193.83
3464,2018-10-03,NFLX,low,374.881
3465,2018-10-04,AAPL,low,224.9767
3466,2018-10-04,AMZN,low,1896.57
3467,2018-10-04,FB,low,157.35
3468,2018-10-04,GOOG,low,1155.58
3469,2018-10-04,NFLX,low,360.4
3470,2018-10-05,AAPL,low,218.8742
3471,2018-10-05,AMZN,low,1862.83
3472,2018-10-05,FB,low,156.2
3473,2018-10-05,GOOG,low,1145.12
3474,2018-10-05,NFLX,low,343.0
3475,2018-10-08,AAPL,low,218.4972
3476,2018-10-08,AMZN,low,1830.66
3477,2018-10-08,FB,low,154.39
3478,2018-10-08,GOOG,low,1127.36
3479,2018-10-08,NFLX,low,338.11
3480,2018-10-09,AAPL,low,220.5275
3481,2018-10-09,AMZN,low,1852.32
3482,2018-10-09,FB,low,157.42
3483,2018-10-09,GOOG,low,1137.57
3484,2018-10-09,NFLX,low,347.09
3485,2018-10-10,AAPL,low,214.3793
3486,2018-10-10,AMZN,low,1754.41
3487,2018-10-10,FB,low,151.31
3488,2018-10-10,GOOG,low,1081.13
3489,2018-10-10,NFLX,low,325.39
3490,2018-10-11,AAPL,low,210.6781
3491,2018-10-11,AMZN,low,1685.1
3492,2018-10-11,FB,low,149.16
3493,2018-10-11,GOOG,low,1068.27
3494,2018-10-11,NFLX,low,315.81
3495,2018-10-12,AAPL,low,215.1631
3496,2018-10-12,AMZN,low,1742.53
3497,2018-10-12,FB,low,151.2998
3498,2018-10-12,GOOG,low,1086.4
3499,2018-10-12,NFLX,low,328.9
3500,2018-10-15,AAPL,low,215.5898
3501,2018-10-15,AMZN,low,1734.23
3502,2018-10-15,FB,low,152.55
3503,2018-10-15,GOOG,low,1089.0
3504,2018-10-15,NFLX,low,326.93
3505,2018-10-16,AAPL,low,215.0864
3506,2018-10-16,AMZN,low,1761.55
3507,2018-10-16,FB,low,155.01
3508,2018-10-16,GOOG,low,1102.5
3509,2018-10-16,NFLX,low,330.555
3510,2018-10-17,AAPL,low,217.6438
3511,2018-10-17,AMZN,low,1807.0
3512,2018-10-17,FB,low,157.95
3513,2018-10-17,GOOG,low,1102.19
3514,2018-10-17,NFLX,low,356.5
3515,2018-10-18,AAPL,low,211.3528
3516,2018-10-18,AMZN,low,1767.87
3517,2018-10-18,FB,low,153.28
3518,2018-10-18,GOOG,low,1077.09
3519,2018-10-18,NFLX,low,346.05
3520,2018-10-19,AAPL,low,215.7486
3521,2018-10-19,AMZN,low,1753.0
3522,2018-10-19,FB,low,153.55
3523,2018-10-19,GOOG,low,1087.75
3524,2018-10-19,NFLX,low,332.2
3525,2018-10-22,AAPL,low,217.2469
3526,2018-10-22,AMZN,low,1756.0
3527,2018-10-22,FB,low,154.46
3528,2018-10-22,GOOG,low,1091.0
3529,2018-10-22,NFLX,low,320.34
3530,2018-10-23,AAPL,low,213.0397
3531,2018-10-23,AMZN,low,1714.0
3532,2018-10-23,FB,low,150.85
3533,2018-10-23,GOOG,low,1070.0
3534,2018-10-23,NFLX,low,316.77
3535,2018-10-24,AAPL,low,212.8809
3536,2018-10-24,AMZN,low,1656.56
3537,2018-10-24,FB,low,145.6
3538,2018-10-24,GOOG,low,1048.74
3539,2018-10-24,NFLX,low,300.73
3540,2018-10-25,AAPL,low,215.0738
3541,2018-10-25,AMZN,low,1692.01
3542,2018-10-25,FB,low,147.0
3543,2018-10-25,GOOG,low,1069.55
3544,2018-10-25,NFLX,low,305.25
3545,2018-10-26,AAPL,low,211.0254
3546,2018-10-26,AMZN,low,1603.0
3547,2018-10-26,FB,low,143.8
3548,2018-10-26,GOOG,low,1034.09
3549,2018-10-26,NFLX,low,292.3
3550,2018-10-29,AAPL,low,204.4963
3551,2018-10-29,AMZN,low,1495.0
3552,2018-10-29,FB,low,139.03
3553,2018-10-29,GOOG,low,995.83
3554,2018-10-29,NFLX,low,275.4
3555,2018-10-30,AAPL,low,207.6517
3556,2018-10-30,AMZN,low,1476.36
3557,2018-10-30,FB,low,139.7419
3558,2018-10-30,GOOG,low,1000.75
3559,2018-10-30,NFLX,low,271.2093
3560,2018-10-31,AAPL,low,214.9448
3561,2018-10-31,AMZN,low,1565.09
3562,2018-10-31,FB,low,148.96
3563,2018-10-31,GOOG,low,1057.0
3564,2018-10-31,NFLX,low,295.05
3565,2018-11-01,AAPL,low,215.1334
3566,2018-11-01,AMZN,low,1598.44
3567,2018-11-01,FB,low,149.35
3568,2018-11-01,GOOG,low,1062.46
3569,2018-11-01,NFLX,low,296.67
3570,2018-11-02,AAPL,low,203.8414
3571,2018-11-02,AMZN,low,1651.83
3572,2018-11-02,FB,low,148.96
3573,2018-11-02,GOOG,low,1054.61
3574,2018-11-02,NFLX,low,308.33
3575,2018-11-05,AAPL,low,196.6375
3576,2018-11-05,AMZN,low,1596.36
3577,2018-11-05,FB,low,147.44
3578,2018-11-05,GOOG,low,1021.24
3579,2018-11-05,NFLX,low,303.74
3580,2018-11-06,AAPL,low,200.1303
3581,2018-11-06,AMZN,low,1614.55
3582,2018-11-06,FB,low,148.0
3583,2018-11-06,GOOG,low,1038.07
3584,2018-11-06,NFLX,low,305.3
3585,2018-11-07,AAPL,low,202.5514
3586,2018-11-07,AMZN,low,1664.08
3587,2018-11-07,FB,low,149.83
3588,2018-11-07,GOOG,low,1065.9
3589,2018-11-07,NFLX,low,311.0
3590,2018-11-08,AAPL,low,205.867
3591,2018-11-08,AMZN,low,1725.11
3592,2018-11-08,FB,low,146.74
3593,2018-11-08,GOOG,low,1072.2
3594,2018-11-08,NFLX,low,316.6103
3595,2018-11-09,AAPL,low,201.3862
3596,2018-11-09,AMZN,low,1701.87
3597,2018-11-09,FB,low,144.07
3598,2018-11-09,GOOG,low,1053.11
3599,2018-11-09,NFLX,low,298.01
3600,2018-11-12,AAPL,low,192.9623
3601,2018-11-12,AMZN,low,1630.01
3602,2018-11-12,FB,low,140.4899
3603,2018-11-12,GOOG,low,1031.0
3604,2018-11-12,NFLX,low,290.63
3605,2018-11-13,AAPL,low,190.6324
3606,2018-11-13,AMZN,low,1613.75
3607,2018-11-13,FB,low,141.62
3608,2018-11-13,GOOG,low,1031.15
3609,2018-11-13,NFLX,low,289.1
3610,2018-11-14,AAPL,low,185.1359
3611,2018-11-14,AMZN,low,1597.07
3612,2018-11-14,FB,low,141.55
3613,2018-11-14,GOOG,low,1031.0
3614,2018-11-14,NFLX,low,278.2969
3615,2018-11-15,AAPL,low,186.1018
3616,2018-11-15,AMZN,low,1546.51
3617,2018-11-15,FB,low,140.83
3618,2018-11-15,GOOG,low,1031.78
3619,2018-11-15,NFLX,low,282.16
3620,2018-11-16,AAPL,low,188.6508
3621,2018-11-16,AMZN,low,1573.12
3622,2018-11-16,FB,low,137.77
3623,2018-11-16,GOOG,low,1048.98
3624,2018-11-16,NFLX,low,281.0
3625,2018-11-19,AAPL,low,184.1999
3626,2018-11-19,AMZN,low,1503.36
3627,2018-11-19,FB,low,131.21
3628,2018-11-19,GOOG,low,1016.26
3629,2018-11-19,NFLX,low,269.15
3630,2018-11-20,AAPL,low,174.7604
3631,2018-11-20,AMZN,low,1420.0
3632,2018-11-20,FB,low,126.85
3633,2018-11-20,GOOG,low,996.02
3634,2018-11-20,NFLX,low,250.0
3635,2018-11-21,AAPL,low,175.796
3636,2018-11-21,AMZN,low,1515.0
3637,2018-11-21,FB,low,134.13
3638,2018-11-21,GOOG,low,1033.47
3639,2018-11-21,NFLX,low,261.51
3640,2018-11-23,AAPL,low,171.365
3641,2018-11-23,AMZN,low,1501.81
3642,2018-11-23,FB,low,131.2551
3643,2018-11-23,GOOG,low,1022.4
3644,2018-11-23,NFLX,low,256.84
3645,2018-11-26,AAPL,low,169.5328
3646,2018-11-26,AMZN,low,1524.22
3647,2018-11-26,FB,low,132.78
3648,2018-11-26,GOOG,low,1033.91
3649,2018-11-26,NFLX,low,253.8
3650,2018-11-27,AAPL,low,170.1502
3651,2018-11-27,AMZN,low,1558.01
3652,2018-11-27,FB,low,133.71
3653,2018-11-27,GOOG,low,1038.49
3654,2018-11-27,NFLX,low,256.14
3655,2018-11-28,AAPL,low,174.1829
3656,2018-11-28,AMZN,low,1601.21
3657,2018-11-28,FB,low,131.85
3658,2018-11-28,GOOG,low,1035.76
3659,2018-11-28,NFLX,low,263.34
3660,2018-11-29,AAPL,low,176.94099999999997
3661,2018-11-29,AMZN,low,1652.33
3662,2018-11-29,FB,low,135.66
3663,2018-11-29,GOOG,low,1076.0
3664,2018-11-29,NFLX,low,275.5
3665,2018-11-30,AAPL,low,176.2739
3666,2018-11-30,AMZN,low,1666.5
3667,2018-11-30,FB,low,137.36
3668,2018-11-30,GOOG,low,1077.88
3669,2018-11-30,NFLX,low,283.061
3670,2018-12-03,AAPL,low,180.4361
3671,2018-12-03,AMZN,low,1730.0
3672,2018-12-03,FB,low,140.76
3673,2018-12-03,GOOG,low,1103.66
3674,2018-12-03,NFLX,low,284.58
3675,2018-12-04,AAPL,low,175.5172
3676,2018-12-04,AMZN,low,1665.0
3677,2018-12-04,FB,low,137.16
3678,2018-12-04,GOOG,low,1049.98
3679,2018-12-04,NFLX,low,274.72
3680,2018-12-06,AAPL,low,169.6921
3681,2018-12-06,AMZN,low,1609.85
3682,2018-12-06,FB,low,133.67
3683,2018-12-06,GOOG,low,1030.77
3684,2018-12-06,NFLX,low,267.14
3685,2018-12-07,AAPL,low,167.5812
3686,2018-12-07,AMZN,low,1625.46
3687,2018-12-07,FB,low,136.6566
3688,2018-12-07,GOOG,low,1028.5
3689,2018-12-07,NFLX,low,263.38
3690,2018-12-10,AAPL,low,162.6324
3691,2018-12-10,AMZN,low,1590.87
3692,2018-12-10,FB,low,139.01
3693,2018-12-10,GOOG,low,1023.29
3694,2018-12-10,NFLX,low,260.6094
3695,2018-12-11,AAPL,low,166.2867
3696,2018-12-11,AMZN,low,1619.6
3697,2018-12-11,FB,low,141.1
3698,2018-12-11,GOOG,low,1039.84
3699,2018-12-11,NFLX,low,262.76
3700,2018-12-12,AAPL,low,168.2981
3701,2018-12-12,AMZN,low,1660.27
3702,2018-12-12,FB,low,142.51
3703,2018-12-12,GOOG,low,1062.79
3704,2018-12-12,NFLX,low,266.48
3705,2018-12-13,AAPL,low,168.8259
3706,2018-12-13,AMZN,low,1641.5
3707,2018-12-13,FB,low,143.19
3708,2018-12-13,GOOG,low,1053.93
3709,2018-12-13,NFLX,low,271.85
3710,2018-12-14,AAPL,low,164.5741
3711,2018-12-14,AMZN,low,1585.0
3712,2018-12-14,FB,low,142.51
3713,2018-12-14,GOOG,low,1040.79
3714,2018-12-14,NFLX,low,265.0
3715,2018-12-17,AAPL,low,162.035
3716,2018-12-17,AMZN,low,1505.01
3717,2018-12-17,FB,low,138.42
3718,2018-12-17,GOOG,low,1007.9
3719,2018-12-17,NFLX,low,261.075
3720,2018-12-18,AAPL,low,163.6879
3721,2018-12-18,AMZN,low,1523.01
3722,2018-12-18,FB,low,139.8301
3723,2018-12-18,GOOG,low,1021.44
3724,2018-12-18,NFLX,low,263.29
3725,2018-12-19,AAPL,low,158.4105
3726,2018-12-19,AMZN,low,1483.18
3727,2018-12-19,FB,low,132.5
3728,2018-12-19,GOOG,low,1008.05
3729,2018-12-19,NFLX,low,263.77
3730,2018-12-20,AAPL,low,154.6367
3731,2018-12-20,AMZN,low,1432.69
3732,2018-12-20,FB,low,130.0
3733,2018-12-20,GOOG,low,996.36
3734,2018-12-20,NFLX,low,251.88
3735,2018-12-21,AAPL,low,148.9909
3736,2018-12-21,AMZN,low,1363.96
3737,2018-12-21,FB,low,123.42
3738,2018-12-21,GOOG,low,973.69
3739,2018-12-21,NFLX,low,241.29
3740,2018-12-24,AAPL,low,145.9639
3741,2018-12-24,AMZN,low,1307.0
3742,2018-12-24,FB,low,123.02
3743,2018-12-24,GOOG,low,970.11
3744,2018-12-24,NFLX,low,233.68
3745,2018-12-26,AAPL,low,146.0934
3746,2018-12-26,AMZN,low,1363.01
3747,2018-12-26,FB,low,125.89
3748,2018-12-26,GOOG,low,983.0
3749,2018-12-26,NFLX,low,231.23
3750,2018-12-27,AAPL,low,149.4291
3751,2018-12-27,AMZN,low,1390.31
3752,2018-12-27,FB,low,129.67
3753,2018-12-27,GOOG,low,997.0
3754,2018-12-27,NFLX,low,240.1
3755,2018-12-28,AAPL,low,153.8899
3756,2018-12-28,AMZN,low,1449.0
3757,2018-12-28,FB,low,132.2
3758,2018-12-28,GOOG,low,1033.1
3759,2018-12-28,NFLX,low,249.8
3760,2018-12-31,AAPL,low,155.8117
3761,2018-12-31,AMZN,low,1487.0
3762,2018-12-31,FB,low,129.95
3763,2018-12-31,GOOG,low,1023.59
3764,2018-12-31,NFLX,low,260.0
3765,2018-01-02,AAPL,close,168.9872
3766,2018-01-02,AMZN,close,1189.01
3767,2018-01-02,FB,close,181.42
3768,2018-01-02,GOOG,close,1065.0
3769,2018-01-02,NFLX,close,201.07
3770,2018-01-03,AAPL,close,168.9578
3771,2018-01-03,AMZN,close,1204.2
3772,2018-01-03,FB,close,184.67
3773,2018-01-03,GOOG,close,1082.48
3774,2018-01-03,NFLX,close,205.05
3775,2018-01-04,AAPL,close,169.7426
3776,2018-01-04,AMZN,close,1209.59
3777,2018-01-04,FB,close,184.33
3778,2018-01-04,GOOG,close,1086.4
3779,2018-01-04,NFLX,close,205.63
3780,2018-01-05,AAPL,close,171.6751
3781,2018-01-05,AMZN,close,1229.14
3782,2018-01-05,FB,close,186.85
3783,2018-01-05,GOOG,close,1102.23
3784,2018-01-05,NFLX,close,209.99
3785,2018-01-08,AAPL,close,171.0375
3786,2018-01-08,AMZN,close,1246.87
3787,2018-01-08,FB,close,188.28
3788,2018-01-08,GOOG,close,1106.94
3789,2018-01-08,NFLX,close,212.05
3790,2018-01-09,AAPL,close,171.0179
3791,2018-01-09,AMZN,close,1252.7
3792,2018-01-09,FB,close,187.87
3793,2018-01-09,GOOG,close,1106.26
3794,2018-01-09,NFLX,close,209.31
3795,2018-01-10,AAPL,close,170.9786
3796,2018-01-10,AMZN,close,1254.33
3797,2018-01-10,FB,close,187.84
3798,2018-01-10,GOOG,close,1102.61
3799,2018-01-10,NFLX,close,212.52
3800,2018-01-11,AAPL,close,171.9498
3801,2018-01-11,AMZN,close,1276.68
3802,2018-01-11,FB,close,187.77
3803,2018-01-11,GOOG,close,1105.52
3804,2018-01-11,NFLX,close,217.24
3805,2018-01-12,AAPL,close,173.7254
3806,2018-01-12,AMZN,close,1305.2
3807,2018-01-12,FB,close,179.37
3808,2018-01-12,GOOG,close,1122.26
3809,2018-01-12,NFLX,close,221.23
3810,2018-01-16,AAPL,close,172.8425
3811,2018-01-16,AMZN,close,1304.86
3812,2018-01-16,FB,close,178.39
3813,2018-01-16,GOOG,close,1121.76
3814,2018-01-16,NFLX,close,221.53
3815,2018-01-17,AAPL,close,175.6972
3816,2018-01-17,AMZN,close,1295.0
3817,2018-01-17,FB,close,177.6
3818,2018-01-17,GOOG,close,1131.98
3819,2018-01-17,NFLX,close,217.5
3820,2018-01-18,AAPL,close,175.8542
3821,2018-01-18,AMZN,close,1293.32
3822,2018-01-18,FB,close,179.8
3823,2018-01-18,GOOG,close,1129.79
3824,2018-01-18,NFLX,close,220.33
3825,2018-01-19,AAPL,close,175.0694
3826,2018-01-19,AMZN,close,1294.58
3827,2018-01-19,FB,close,181.29
3828,2018-01-19,GOOG,close,1137.51
3829,2018-01-19,NFLX,close,220.46
3830,2018-01-22,AAPL,close,173.6371
3831,2018-01-22,AMZN,close,1327.31
3832,2018-01-22,FB,close,185.37
3833,2018-01-22,GOOG,close,1155.81
3834,2018-01-22,NFLX,close,227.58
3835,2018-01-23,AAPL,close,173.6764
3836,2018-01-23,AMZN,close,1362.54
3837,2018-01-23,FB,close,189.35
3838,2018-01-23,GOOG,close,1169.97
3839,2018-01-23,NFLX,close,250.29
3840,2018-01-24,AAPL,close,170.91
3841,2018-01-24,AMZN,close,1357.51
3842,2018-01-24,FB,close,186.55
3843,2018-01-24,GOOG,close,1164.24
3844,2018-01-24,NFLX,close,261.3
3845,2018-01-25,AAPL,close,167.859
3846,2018-01-25,AMZN,close,1377.95
3847,2018-01-25,FB,close,187.48
3848,2018-01-25,GOOG,close,1170.37
3849,2018-01-25,NFLX,close,269.7
3850,2018-01-26,AAPL,close,168.2514
3851,2018-01-26,AMZN,close,1402.05
3852,2018-01-26,FB,close,190.0
3853,2018-01-26,GOOG,close,1175.84
3854,2018-01-26,NFLX,close,274.6
3855,2018-01-29,AAPL,close,164.7689
3856,2018-01-29,AMZN,close,1417.68
3857,2018-01-29,FB,close,185.98
3858,2018-01-29,GOOG,close,1175.58
3859,2018-01-29,NFLX,close,284.59
3860,2018-01-30,AAPL,close,163.7977
3861,2018-01-30,AMZN,close,1437.82
3862,2018-01-30,FB,close,187.12
3863,2018-01-30,GOOG,close,1163.69
3864,2018-01-30,NFLX,close,278.8
3865,2018-01-31,AAPL,close,164.24900000000002
3866,2018-01-31,AMZN,close,1450.89
3867,2018-01-31,FB,close,186.89
3868,2018-01-31,GOOG,close,1169.94
3869,2018-01-31,NFLX,close,270.3
3870,2018-02-01,AAPL,close,164.5923
3871,2018-02-01,AMZN,close,1390.0
3872,2018-02-01,FB,close,193.09
3873,2018-02-01,GOOG,close,1167.7
3874,2018-02-01,NFLX,close,265.07
3875,2018-02-02,AAPL,close,157.4506
3876,2018-02-02,AMZN,close,1429.95
3877,2018-02-02,FB,close,190.28
3878,2018-02-02,GOOG,close,1111.9
3879,2018-02-02,NFLX,close,267.43
3880,2018-02-05,AAPL,close,153.5168
3881,2018-02-05,AMZN,close,1390.0
3882,2018-02-05,FB,close,181.26
3883,2018-02-05,GOOG,close,1055.8
3884,2018-02-05,NFLX,close,254.26
3885,2018-02-06,AAPL,close,159.9326
3886,2018-02-06,AMZN,close,1442.84
3887,2018-02-06,FB,close,185.31
3888,2018-02-06,GOOG,close,1080.6
3889,2018-02-06,NFLX,close,265.72
3890,2018-02-07,AAPL,close,156.5089
3891,2018-02-07,AMZN,close,1416.78
3892,2018-02-07,FB,close,180.18
3893,2018-02-07,GOOG,close,1048.58
3894,2018-02-07,NFLX,close,264.56
3895,2018-02-08,AAPL,close,152.2023
3896,2018-02-08,AMZN,close,1350.5
3897,2018-02-08,FB,close,171.58
3898,2018-02-08,GOOG,close,1001.52
3899,2018-02-08,NFLX,close,250.1
3900,2018-02-09,AAPL,close,154.064
3901,2018-02-09,AMZN,close,1339.6
3902,2018-02-09,FB,close,176.11
3903,2018-02-09,GOOG,close,1037.78
3904,2018-02-09,NFLX,close,249.47
3905,2018-02-12,AAPL,close,160.2695
3906,2018-02-12,AMZN,close,1386.23
3907,2018-02-12,FB,close,176.41
3908,2018-02-12,GOOG,close,1051.94
3909,2018-02-12,NFLX,close,257.95
3910,2018-02-13,AAPL,close,161.875
3911,2018-02-13,AMZN,close,1414.51
3912,2018-02-13,FB,close,173.15
3913,2018-02-13,GOOG,close,1052.1
3914,2018-02-13,NFLX,close,258.27
3915,2018-02-14,AAPL,close,164.8596
3916,2018-02-14,AMZN,close,1451.05
3917,2018-02-14,FB,close,179.52
3918,2018-02-14,GOOG,close,1069.7
3919,2018-02-14,NFLX,close,266.0
3920,2018-02-15,AAPL,close,170.3953
3921,2018-02-15,AMZN,close,1461.76
3922,2018-02-15,FB,close,179.96
3923,2018-02-15,GOOG,close,1089.52
3924,2018-02-15,NFLX,close,280.27
3925,2018-02-16,AAPL,close,169.8437
3926,2018-02-16,AMZN,close,1448.69
3927,2018-02-16,FB,close,177.36
3928,2018-02-16,GOOG,close,1094.8
3929,2018-02-16,NFLX,close,278.52
3930,2018-02-20,AAPL,close,169.2724
3931,2018-02-20,AMZN,close,1468.35
3932,2018-02-20,FB,close,176.01
3933,2018-02-20,GOOG,close,1102.46
3934,2018-02-20,NFLX,close,278.55
3935,2018-02-21,AAPL,close,168.5041
3936,2018-02-21,AMZN,close,1482.92
3937,2018-02-21,FB,close,177.91
3938,2018-02-21,GOOG,close,1111.34
3939,2018-02-21,NFLX,close,281.04
3940,2018-02-22,AAPL,close,169.9127
3941,2018-02-22,AMZN,close,1485.34
3942,2018-02-22,FB,close,178.99
3943,2018-02-22,GOOG,close,1106.63
3944,2018-02-22,NFLX,close,278.14
3945,2018-02-23,AAPL,close,172.8677
3946,2018-02-23,AMZN,close,1500.0
3947,2018-02-23,FB,close,183.29
3948,2018-02-23,GOOG,close,1126.79
3949,2018-02-23,NFLX,close,285.93
3950,2018-02-26,AAPL,close,176.2856
3951,2018-02-26,AMZN,close,1521.95
3952,2018-02-26,FB,close,184.93
3953,2018-02-26,GOOG,close,1143.75
3954,2018-02-26,NFLX,close,294.16
3955,2018-02-27,AAPL,close,175.7143
3956,2018-02-27,AMZN,close,1511.98
3957,2018-02-27,FB,close,181.46
3958,2018-02-27,GOOG,close,1118.29
3959,2018-02-27,NFLX,close,290.61
3960,2018-02-28,AAPL,close,175.4484
3961,2018-02-28,AMZN,close,1512.45
3962,2018-02-28,FB,close,178.32
3963,2018-02-28,GOOG,close,1104.73
3964,2018-02-28,NFLX,close,291.38
3965,2018-03-01,AAPL,close,172.3752
3966,2018-03-01,AMZN,close,1493.45
3967,2018-03-01,FB,close,175.94
3968,2018-03-01,GOOG,close,1069.52
3969,2018-03-01,NFLX,close,290.39
3970,2018-03-02,AAPL,close,173.567
3971,2018-03-02,AMZN,close,1500.25
3972,2018-03-02,FB,close,176.62
3973,2018-03-02,GOOG,close,1078.92
3974,2018-03-02,NFLX,close,301.05
3975,2018-03-05,AAPL,close,174.1679
3976,2018-03-05,AMZN,close,1523.61
3977,2018-03-05,FB,close,180.4
3978,2018-03-05,GOOG,close,1090.93
3979,2018-03-05,NFLX,close,315.0
3980,2018-03-06,AAPL,close,174.0201
3981,2018-03-06,AMZN,close,1537.64
3982,2018-03-06,FB,close,179.78
3983,2018-03-06,GOOG,close,1095.06
3984,2018-03-06,NFLX,close,325.22
3985,2018-03-07,AAPL,close,172.4047
3986,2018-03-07,AMZN,close,1545.0
3987,2018-03-07,FB,close,183.71
3988,2018-03-07,GOOG,close,1109.64
3989,2018-03-07,NFLX,close,321.16
3990,2018-03-08,AAPL,close,174.2861
3991,2018-03-08,AMZN,close,1551.86
3992,2018-03-08,FB,close,182.34
3993,2018-03-08,GOOG,close,1126.0
3994,2018-03-08,NFLX,close,317.0
3995,2018-03-09,AAPL,close,177.2805
3996,2018-03-09,AMZN,close,1578.89
3997,2018-03-09,FB,close,185.23
3998,2018-03-09,GOOG,close,1160.04
3999,2018-03-09,NFLX,close,331.44
4000,2018-03-12,AAPL,close,178.9944
4001,2018-03-12,AMZN,close,1598.39
4002,2018-03-12,FB,close,184.76
4003,2018-03-12,GOOG,close,1164.5
4004,2018-03-12,NFLX,close,321.3
4005,2018-03-13,AAPL,close,177.2706
4006,2018-03-13,AMZN,close,1588.18
4007,2018-03-13,FB,close,181.88
4008,2018-03-13,GOOG,close,1138.17
4009,2018-03-13,NFLX,close,315.88
4010,2018-03-14,AAPL,close,175.7636
4011,2018-03-14,AMZN,close,1591.0
4012,2018-03-14,FB,close,184.19
4013,2018-03-14,GOOG,close,1149.49
4014,2018-03-14,NFLX,close,321.55
4015,2018-03-15,AAPL,close,175.9704
4016,2018-03-15,AMZN,close,1582.32
4017,2018-03-15,FB,close,183.86
4018,2018-03-15,GOOG,close,1149.58
4019,2018-03-15,NFLX,close,321.09
4020,2018-03-16,AAPL,close,175.3499
4021,2018-03-16,AMZN,close,1571.68
4022,2018-03-16,FB,close,185.09
4023,2018-03-16,GOOG,close,1135.73
4024,2018-03-16,NFLX,close,318.45
4025,2018-03-19,AAPL,close,172.6707
4026,2018-03-19,AMZN,close,1544.93
4027,2018-03-19,FB,close,172.56
4028,2018-03-19,GOOG,close,1099.82
4029,2018-03-19,NFLX,close,313.48
4030,2018-03-20,AAPL,close,172.6116
4031,2018-03-20,AMZN,close,1586.51
4032,2018-03-20,FB,close,168.15
4033,2018-03-20,GOOG,close,1097.71
4034,2018-03-20,NFLX,close,317.5
4035,2018-03-21,AAPL,close,168.7011
4036,2018-03-21,AMZN,close,1581.86
4037,2018-03-21,FB,close,169.39
4038,2018-03-21,GOOG,close,1090.88
4039,2018-03-21,NFLX,close,316.48
4040,2018-03-22,AAPL,close,166.3174
4041,2018-03-22,AMZN,close,1544.92
4042,2018-03-22,FB,close,164.89
4043,2018-03-22,GOOG,close,1049.08
4044,2018-03-22,NFLX,close,306.7
4045,2018-03-23,AAPL,close,162.466
4046,2018-03-23,AMZN,close,1495.56
4047,2018-03-23,FB,close,159.39
4048,2018-03-23,GOOG,close,1021.57
4049,2018-03-23,NFLX,close,300.94
4050,2018-03-26,AAPL,close,170.1786
4051,2018-03-26,AMZN,close,1555.86
4052,2018-03-26,FB,close,160.06
4053,2018-03-26,GOOG,close,1053.21
4054,2018-03-26,NFLX,close,320.35
4055,2018-03-27,AAPL,close,165.8151
4056,2018-03-27,AMZN,close,1497.05
4057,2018-03-27,FB,close,152.22
4058,2018-03-27,GOOG,close,1005.1
4059,2018-03-27,NFLX,close,300.69
4060,2018-03-28,AAPL,close,163.9829
4061,2018-03-28,AMZN,close,1431.42
4062,2018-03-28,FB,close,153.03
4063,2018-03-28,GOOG,close,1004.56
4064,2018-03-28,NFLX,close,285.77
4065,2018-03-29,AAPL,close,165.2635
4066,2018-03-29,AMZN,close,1447.34
4067,2018-03-29,FB,close,159.79
4068,2018-03-29,GOOG,close,1031.79
4069,2018-03-29,NFLX,close,295.35
4070,2018-04-02,AAPL,close,164.1799
4071,2018-04-02,AMZN,close,1371.99
4072,2018-04-02,FB,close,155.39
4073,2018-04-02,GOOG,close,1006.47
4074,2018-04-02,NFLX,close,280.29
